show_id,genre_id
2995,71
2996,19
2997,67
2998,70
2999,9
3000,43
3001,29
3002,43
3003,19
3004,67
3005,19
3006,45
3007,19
3008,31
3009,31
3010,31
3011,43
3012,29
3013,43
3014,56
3015,39
3016,43
3017,16
3018,31
3019,31
3020,2
3021,9
3022,31
3023,31
3024,31
3025,24
3026,42
3027,2
3028,67
3029,45
3030,2
3031,45
3032,27
3033,19
3034,71
3035,14
3036,45
3037,24
3038,24
3039,2
3040,45
3041,43
3042,2
3043,29
3044,31
3045,19
3046,14
3047,19
3048,43
3049,31
3050,29
3051,43
3052,31
3053,43
3054,24
3055,19
3056,9
3057,45
3058,16
3059,16
3060,16
3061,39
3062,67
3063,16
3064,43
3065,16
3066,72
3067,45
3068,24
3069,31
3070,8
3071,31
3072,43
3073,2
3074,19
3075,43
3076,72
3077,43
3078,39
3079,31
3080,29
3081,19
3082,19
3083,43
3084,45
3085,45
3086,45
3087,68
3088,43
3089,9
3090,31
3091,2
3092,27
3093,29
3094,19
3095,31
3096,43
3097,24
3098,2
3099,8
3100,16
3101,2
3102,2
3103,39
3104,9
3105,19
3106,16
3107,70
3108,78
3109,71
3110,16
3111,19
3112,43
3113,31
3114,42
3115,31
3116,31
3117,31
3118,43
3119,27
3120,43
3121,24
3122,24
3123,59
3124,67
3125,19
3126,31
3127,19
3128,43
3129,45
3130,43
3131,43
3132,19
3133,19
3134,2
3135,2
3136,2
3137,42
3138,9
3139,16
3140,19
3141,19
3142,31
3143,2
3144,31
3145,19
3146,31
3147,45
3148,31
3149,45
3150,19
3151,2
3152,19
3153,19
3154,19
3155,31
3156,42
3157,42
3158,67
3159,31
3160,19
3161,67
3162,16
3163,39
3164,2
3165,31
3166,71
3167,19
3168,31
3169,71
3170,31
3171,2
3172,31
3173,16
3174,9
3175,43
3176,24
3177,43
3178,24
3179,19
3180,19
3181,16
3182,27
3183,70
3184,71
3185,43
3186,43
3187,67
3188,73
3189,16
3190,19
3191,31
3192,31
3193,71
3194,19
3195,27
3196,31
3197,31
3198,19
3199,31
3200,45
3201,16
3202,19
3203,27
3204,31
3205,43
3206,27
3207,19
3208,31
3209,45
3210,19
3211,31
3212,31
3213,24
3214,19
3215,19
3216,2
3217,43
3218,31
3219,16
3220,9
3221,43
3222,71
3223,43
3224,2
3225,19
3226,16
3227,31
3228,31
3229,67
3230,16
3231,24
3232,16
3233,43
3234,2
3235,27
3236,31
3237,43
3238,31
3239,72
3240,2
3241,67
3242,56
3243,24
3244,43
3245,27
3246,43
3247,45
3248,45
3249,16
3250,43
3251,27
3252,31
3253,43
3254,27
3255,31
3256,24
3257,67
3258,43
3259,43
3260,2
3261,67
3262,31
3263,39
3264,43
3265,31
3266,27
3267,16
3268,2
3269,19
3270,56
3271,43
3272,9
3273,8
3274,16
3275,43
3276,45
3277,43
3278,43
3279,27
3280,24
3281,8
3282,43
3283,29
3284,24
3285,43
3286,67
3287,43
3288,29
3289,43
3290,67
3291,31
3292,43
3293,27
3294,43
3295,14
3296,45
3297,19
3298,2
3299,24
3300,42
3301,31
3302,24
3303,2
3304,16
3305,45
3306,67
3307,14
3308,19
3309,31
3310,19
3311,14
3312,27
3313,31
3314,24
3315,50
3316,16
3317,45
3318,16
3319,16
3320,16
3321,16
3322,16
3323,16
3324,16
3325,16
3326,45
3327,19
3328,29
3329,24
3330,31
3331,43
3332,31
3333,19
3334,9
3335,2
3336,27
3337,9
3338,16
3339,16
3340,9
3341,9
3342,9
3343,43
3344,16
3345,56
3346,45
3347,50
3348,31
3349,31
3350,27
3351,16
3352,43
3353,43
3354,27
3355,67
3356,9
3357,24
3358,24
3359,43
3360,31
3361,43
3362,24
3363,67
3364,29
3365,27
3366,27
3367,27
3368,43
3369,43
3370,71
3371,24
3372,31
3373,19
3374,24
3375,27
3376,24
3377,42
3378,43
3379,43
3380,39
3381,19
3382,43
3383,70
3384,27
3385,39
3386,29
3387,27
3388,2
3389,27
3390,2
3391,16
3392,31
3393,19
3394,45
3395,16
3396,16
3397,16
3398,16
3399,39
3400,31
3401,14
3402,14
3403,19
3404,45
3405,45
3406,19
3407,45
3408,2
3409,27
3410,19
3411,43
3412,31
3413,19
3414,31
3415,24
3416,45
3417,43
3418,27
3419,27
3420,67
3421,43
3422,39
3423,27
3424,24
3425,67
3426,31
3427,24
3428,19
3429,31
3430,78
3431,71
3432,31
3433,31
3434,43
3435,39
3436,9
3437,42
3438,9
3439,31
3440,31
3441,56
3442,67
3443,16
3444,31
3445,45
3446,43
3447,31
3448,27
3449,19
3450,14
3451,39
3452,16
3453,14
3454,45
3455,29
3456,45
3457,16
3458,9
3459,29
3460,19
3461,27
3462,43
3463,43
3464,43
3465,43
3466,31
3467,43
3468,43
3469,27
3470,16
3471,45
3472,67
3473,16
3474,43
3475,43
3476,16
3477,19
3478,24
3479,67
3480,27
3481,31
3482,43
3483,19
3484,24
3485,31
3486,8
3487,31
3488,2
3489,24
3490,29
3491,27
3492,43
3493,19
3494,19
3495,2
3496,67
3497,19
3498,19
3499,31
3500,43
3501,19
3502,24
3503,14
3504,14
3505,56
3506,29
3507,43
3508,19
3509,16
3510,31
3511,43
3512,2
3513,67
3514,27
3515,27
3516,24
3517,19
3518,27
3519,27
3520,9
3521,19
3522,43
3523,31
3524,16
3525,14
3526,24
3527,70
3528,29
3529,67
3530,27
3531,31
3532,19
3533,19
3534,19
3535,43
3536,27
3537,31
3538,19
3539,27
3540,45
3541,29
3542,9
3543,31
3544,14
3545,16
3546,19
3547,14
3548,19
3549,19
3550,16
3551,56
3552,70
3553,24
3554,45
3555,42
3556,19
3557,31
3558,27
3559,14
3560,67
3561,19
3562,24
3563,9
3564,19
3565,19
3566,42
3567,31
3568,27
3569,39
3570,39
3571,39
3572,56
3573,42
3574,27
3575,67
3576,43
3577,24
3578,24
3579,29
3580,24
3581,16
3582,24
3583,60
3584,19
3585,16
3586,43
3587,19
3588,43
3589,9
3590,24
3591,43
3592,67
3593,24
3594,31
3595,19
3596,27
3597,27
3598,72
3599,45
3600,67
3601,71
3602,71
3603,31
3604,16
3605,24
3606,29
3607,24
3608,43
3609,59
3610,43
3611,43
3612,43
3613,43
3614,43
3615,43
3616,70
3617,42
3618,67
3619,19
3620,67
3621,67
3622,27
3623,67
3624,27
3625,45
3626,31
3627,16
3628,29
3629,27
3630,19
3631,31
3632,31
3633,43
3634,43
3635,31
3636,67
3637,45
3638,31
3639,39
3640,19
3641,43
3642,31
3643,14
3644,27
3645,45
3646,67
3647,67
3648,2
3649,19
3650,2
3651,2
3652,43
3653,19
3654,68
3655,45
3656,43
3657,43
3658,78
3659,2
3660,45
3661,43
3662,31
3663,19
3664,9
3665,9
3666,9
3667,9
3668,45
3669,19
3670,43
3671,31
3672,43
3673,31
3674,43
3675,43
3676,2
3677,27
3678,45
3679,27
3680,67
3681,14
3682,27
3683,43
3684,27
3685,43
3686,73
3687,29
3688,43
3689,43
3690,43
3691,43
3692,45
3693,45
3694,67
3695,45
3696,45
3697,9
3698,27
3699,39
3700,31
3701,56
3702,19
3703,24
3704,27
3705,24
3706,43
3707,2
3708,45
3709,43
3710,31
3711,24
3712,67
3713,42
3714,42
3715,27
3716,67
3717,9
3718,2
3719,31
3720,43
3721,2
3722,29
3723,45
3724,9
3725,9
3726,24
3727,43
3728,24
3729,2
3730,39
3731,31
3732,31
3733,27
3734,67
3735,78
3736,19
3737,9
3738,9
3739,27
3740,19
3741,31
3742,9
3743,43
3744,24
3745,24
3746,56
3747,24
3748,16
3749,24
3750,71
3751,14
3752,71
3753,24
3754,19
3755,24
3756,43
3757,27
3758,39
3759,67
3760,27
3761,45
3762,31
3763,24
3764,31
3765,42
3766,19
3767,16
3768,16
3769,19
3770,45
3771,72
3772,27
3773,31
3774,8
3775,14
3776,31
3777,67
3778,16
3779,71
3780,45
3781,43
3782,31
3783,43
3784,31
3785,9
3786,19
3787,2
3788,24
3789,19
3790,24
3791,31
3792,19
3793,24
3794,42
3795,68
3796,27
3797,29
3798,31
3799,2
3800,59
3801,39
3802,72
3803,19
3804,27
3805,2
3806,67
3807,45
3808,24
3809,24
3810,27
3811,27
3812,27
3813,71
3814,2
3815,27
3816,67
3817,31
3818,14
3819,16
3820,31
3821,16
3822,14
3823,31
3824,45
3825,43
3826,2
3827,9
3828,19
3829,27
3830,16
3831,27
3832,24
3833,31
3834,31
3835,2
3836,71
3837,19
3838,29
3839,24
3840,43
3841,72
3842,19
3843,2
3844,43
3845,43
3846,43
3847,43
3848,43
3849,43
3850,43
3851,43
3852,43
3853,24
3854,43
3855,43
3856,24
3857,43
3858,27
3859,42
3860,27
3861,24
3862,45
3863,19
3864,31
3865,56
3866,31
3867,19
3868,71
3869,19
3870,2
3871,9
3872,27
3873,27
3874,39
3875,19
3876,19
3877,43
3878,67
3879,43
3880,9
3881,43
3882,43
3883,43
3884,24
3885,70
3886,31
3887,24
3888,73
3889,19
3890,19
3891,19
3892,27
3893,29
3894,75
3895,31
3896,27
3897,27
3898,43
3899,43
3900,31
3901,43
3902,9
3903,43
3904,19
3905,31
3906,31
3907,67
3908,27
3909,19
3910,16
3911,19
3912,42
3913,27
3914,31
3915,19
3916,19
3917,31
3918,31
3919,2
3920,39
3921,59
3922,31
3923,39
3924,39
3925,67
3926,71
3927,19
3928,59
3929,43
3930,67
3931,39
3932,45
3933,31
3934,2
3935,29
3936,2
3937,14
3938,24
3939,29
3940,2
3941,24
3942,45
3943,29
3944,45
3945,24
3946,19
3947,24
3948,67
3949,39
3950,43
3951,19
3952,31
3953,67
3954,45
3955,42
3956,31
3957,43
3958,19
3959,9
3960,39
3961,31
3962,14
3963,19
3964,31
3965,43
3966,71
3967,31
3968,27
3969,43
3970,14
3971,43
3972,43
3973,39
3974,31
3975,67
3976,2
3977,24
3978,2
3979,2
3980,45
3981,24
3982,24
3983,31
3984,27
3985,43
3986,19
3987,72
3988,27
3989,45
3990,43
3991,2
3992,2
3993,19
3994,31
3995,42
3996,27
3997,43
3998,31
3999,43
4000,67
4001,19
4002,43
4003,19
4004,2
4005,67
4006,31
4007,43
4008,67
4009,67
4010,67
4011,67
4012,27
4013,43
4014,2
4015,14
4016,24
4017,14
4018,31
4019,31
4020,19
4021,42
4022,19
4023,43
4024,43
4025,2
4026,67
4027,43
4028,43
4029,70
4030,43
4031,43
4032,2
4033,43
4034,31
4035,31
4036,43
4037,16
4038,19
4039,19
4040,31
4041,31
4042,31
4043,24
4044,43
4045,43
4046,2
4047,31
4048,31
4049,31
4050,2
4051,27
4052,27
4053,27
4054,19
4055,29
4056,45
4057,29
4058,72
4059,16
4060,39
4061,16
4062,31
4063,16
4064,9
4065,2
4066,16
4067,31
4068,31
4069,31
4070,2
4071,19
4072,19
4073,31
4074,19
4075,19
4076,19
4077,31
4078,31
4079,31
4080,24
4081,67
4082,31
4083,31
4084,67
4085,29
4086,31
4087,19
4088,31
4089,31
4090,14
4091,45
4092,31
4093,67
4094,27
4095,31
4096,2
4097,27
4098,31
4099,31
4100,27
4101,19
4102,31
4103,31
4104,19
4105,43
4106,29
4107,31
4108,19
4109,31
4110,24
4111,19
4112,43
4113,19
4114,19
4115,45
4116,67
4117,43
4118,27
4119,43
4120,24
4121,31
4122,16
4123,71
4124,27
4125,31
4126,43
4127,24
4128,24
4129,67
4130,14
4131,43
4132,9
4133,43
4134,39
4135,31
4136,27
4137,19
4138,16
4139,50
4140,16
4141,16
4142,45
4143,71
4144,24
4145,9
4146,16
4147,31
4148,19
4149,19
4150,45
4151,31
4152,31
4153,31
4154,67
4155,31
4156,31
4157,27
4158,31
4159,31
4160,31
4161,31
4162,31
4163,43
4164,70
4165,31
4166,39
4167,14
4168,43
4169,24
4170,19
4171,2
4172,43
4173,24
4174,31
4175,24
4176,2
4177,27
4178,31
4179,24
4180,43
4181,27
4182,27
4183,31
4184,14
4185,29
4186,27
4187,31
4188,19
4189,42
4190,43
4191,2
4192,39
4193,2
4194,67
4195,39
4196,39
4197,43
4198,31
4199,19
4200,43
4201,59
4202,71
4203,14
4204,27
4205,31
4206,19
4207,45
4208,43
4209,2
4210,19
4211,31
4212,39
4213,31
4214,31
4215,19
4216,43
4217,43
4218,2
4219,45
4220,19
4221,68
4222,31
4223,67
4224,8
4225,42
4226,31
4227,43
4228,56
4229,67
4230,67
4231,27
4232,67
4233,67
4234,67
4235,67
4236,67
4237,27
4238,67
4239,67
4240,67
4241,27
4242,19
4243,52
4244,2
4245,67
4246,67
4247,52
4248,52
4249,67
4250,67
4251,75
4252,24
4253,31
4254,31
4255,24
4256,2
4257,24
4258,43
4259,27
4260,31
4261,68
4262,43
4263,14
4264,24
4265,14
4266,43
4267,29
4268,19
4269,31
4270,43
4271,9
4272,43
4273,43
4274,24
4275,9
4276,27
4277,43
4278,39
4279,50
4280,9
4281,2
4282,42
4283,31
4284,31
4285,68
4286,31
4287,16
4288,19
4289,43
4290,16
4291,45
4292,31
4293,19
4294,52
4295,31
4296,16
4297,14
4298,19
4299,27
4300,27
4301,27
4302,27
4303,27
4304,31
4305,43
4306,14
4307,31
4308,71
4309,24
4310,24
4311,24
4312,45
4313,9
4314,27
4315,67
4316,19
4317,24
4318,19
4319,16
4320,2
4321,71
4322,43
4323,27
4324,16
4325,27
4326,67
4327,43
4328,24
4329,2
4330,31
4331,42
4332,27
4333,31
4334,2
4335,19
4336,19
4337,31
4338,19
4339,19
4340,2
4341,45
4342,2
4343,2
4344,19
4345,50
4346,2
4347,31
4348,27
4349,19
4350,31
4351,24
4352,16
4353,16
4354,56
4355,31
4356,31
4357,43
4358,31
4359,19
4360,45
4361,2
4362,31
4363,68
4364,45
4365,16
4366,43
4367,24
4368,14
4369,71
4370,16
4371,19
4372,45
4373,45
4374,16
4375,39
4376,19
4377,56
4378,67
4379,27
4380,43
4381,63
4382,59
4383,39
4384,19
4385,45
4386,19
4387,16
4388,29
4389,31
4390,9
4391,19
4392,19
4393,39
4394,27
4395,19
4396,39
4397,31
4398,2
4399,52
4400,24
4401,29
4402,19
4403,19
4404,29
4405,2
4406,43
4407,24
4408,45
4409,56
4410,24
4411,24
4412,31
4413,67
4414,43
4415,19
4416,45
4417,27
4418,31
4419,18
4420,27
4421,19
4422,42
4423,31
4424,31
4425,2
4426,31
4427,19
4428,19
4429,42
4430,19
4431,45
4432,31
4433,19
4434,19
4435,40
4436,67
4437,29
4438,31
4439,19
4440,42
4441,19
4442,31
4443,2
4444,19
4445,19
4446,31
4447,19
4448,67
4449,19
4450,31
4451,67
4452,31
4453,19
4454,31
4455,19
4456,2
4457,31
4458,31
4459,19
4460,31
4461,67
4462,14
4463,27
4464,31
4465,19
4466,19
4467,16
4468,31
4469,31
4470,9
4471,2
4472,31
4473,31
4474,19
4475,19
4476,27
4477,24
4478,31
4479,45
4480,71
4481,27
4482,2
4483,67
4484,43
4485,2
4486,68
4487,19
4488,43
4489,29
4490,45
4491,50
4492,50
4493,16
4494,2
4495,24
4496,24
4497,31
4498,50
4499,43
4500,2
4501,2
4502,14
4503,31
4504,45
4505,24
4506,67
4507,31
4508,31
4509,14
4510,31
4511,39
4512,24
4513,39
4514,27
4515,29
4516,39
4517,27
4518,71
4519,72
4520,31
4521,24
4522,29
4523,31
4524,24
4525,25
4526,67
4527,2
4528,45
4529,39
4530,56
4531,29
4532,9
4533,39
4534,19
4535,16
4536,43
4537,9
4538,31
4539,39
4540,2
4541,19
4542,67
4543,14
4544,27
4545,19
4546,19
4547,19
4548,19
4549,27
4550,14
4551,43
4552,14
4553,18
4554,14
4555,19
4556,27
4557,2
4558,16
4559,39
4560,2
4561,31
4562,31
4563,31
4564,42
4565,31
4566,19
4567,31
4568,31
4569,19
4570,31
4571,59
4572,2
4573,19
4574,2
4575,19
4576,31
4577,31
4578,19
4579,2
4580,19
4581,42
4582,31
4583,19
4584,19
4585,19
4586,19
4587,2
4588,2
4589,19
4590,16
4591,16
4592,19
4593,2
4594,31
4595,19
4596,2
4597,19
4598,2
4599,39
4600,19
4601,2
4602,2
4603,19
4604,19
4605,56
4606,2
4607,27
4608,19
4609,14
4610,2
4611,31
4612,2
4613,19
4614,31
4615,19
4616,31
4617,16
4618,31
4619,2
4620,2
4621,27
4622,43
4623,45
4624,45
4625,39
4626,27
4627,40
4628,56
4629,9
4630,71
4631,27
4632,67
4633,24
4634,9
4635,45
4636,24
4637,24
4638,29
4639,24
4640,68
4641,45
4642,31
4643,19
4644,43
4645,27
4646,43
4647,31
4648,68
4649,29
4650,31
4651,43
4652,45
4653,45
4654,27
4655,29
4656,24
4657,16
4658,19
4659,45
4660,31
4661,19
4662,2
4663,24
4664,24
4665,24
4666,31
4667,31
4668,31
4669,31
4670,31
4671,43
4672,31
4673,43
4674,24
4675,68
4676,19
4677,56
4678,56
4679,24
4680,2
4681,19
4682,2
4683,29
4684,67
4685,67
4686,43
4687,19
4688,43
4689,19
4690,14
4691,19
4692,2
4693,31
4694,31
4695,19
4696,19
4697,56
4698,19
4699,19
4700,67
4701,31
4702,19
4703,29
4704,29
4705,71
4706,31
4707,19
4708,27
4709,31
4710,72
4711,43
4712,43
4713,19
4714,2
4715,19
4716,8
4717,24
4718,45
4719,19
4720,31
4721,16
4722,31
4723,31
4724,31
4725,31
4726,31
4727,2
4728,19
4729,19
4730,42
4731,2
4732,31
4733,31
4734,2
4735,31
4736,19
4737,19
4738,16
4739,29
4740,27
4741,31
4742,43
4743,43
4744,43
4745,9
4746,50
4747,19
4748,71
4749,19
4750,67
4751,24
4752,2
4753,24
4754,27
4755,43
4756,31
4757,67
4758,42
4759,14
4760,29
4761,16
4762,19
4763,45
4764,43
4765,45
4766,31
4767,19
4768,29
4769,27
4770,2
4771,16
4772,68
4773,43
4774,2
4775,67
4776,39
4777,43
4778,14
4779,24
4780,43
4781,29
4782,67
4783,2
4784,31
4785,16
4786,67
4787,67
4788,67
4789,67
4790,19
4791,19
4792,67
4793,31
4794,19
4795,31
4796,16
4797,31
4798,19
4799,24
4800,39
4801,19
4802,27
4803,31
4804,67
4805,24
4806,39
4807,31
4808,14
4809,67
4810,14
4811,19
4812,27
4813,60
4814,45
4815,67
4816,43
4817,2
4818,19
4819,72
4820,31
4821,42
4822,24
4823,31
4824,67
4825,43
4826,19
4827,19
4828,27
4829,19
4830,31
4831,31
4832,45
4833,45
4834,19
4835,19
4836,67
4837,24
4838,72
4839,9
4840,31
4841,31
4842,24
4843,31
4844,27
4845,71
4846,71
4847,68
4848,31
4849,43
4850,67
4851,19
4852,67
4853,45
4854,43
4855,67
4856,19
4857,45
4858,24
4859,67
4860,27
4861,2
4862,2
4863,9
4864,67
4865,19
4866,68
4867,67
4868,24
4869,19
4870,45
4871,67
4872,19
4873,39
4874,16
4875,68
4876,31
4877,67
4878,27
4879,31
4880,45
4881,19
4882,2
4883,19
4884,19
4885,2
4886,31
4887,2
4888,27
4889,2
4890,19
4891,67
4892,19
4893,50
4894,50
4895,50
4896,50
4897,50
4898,50
4899,45
4900,31
4901,43
4902,19
4903,19
4904,43
4905,19
4906,31
4907,29
4908,16
4909,43
4910,19
4911,43
4912,27
4913,19
4914,43
4915,43
4916,67
4917,27
4918,16
4919,2
4920,67
4921,19
4922,19
4923,27
4924,19
4925,43
4926,24
4927,68
4928,2
4929,31
4930,19
4931,45
4932,31
4933,67
4934,43
4935,31
4936,31
4937,31
4938,27
4939,67
4940,19
4941,67
4942,14
4943,45
4944,39
4945,67
4946,31
4947,70
4948,31
4949,31
4950,24
4951,67
4952,14
4953,2
4954,31
4955,19
4956,31
4957,19
4958,14
4959,2
4960,31
4961,19
4962,29
4963,67
4964,31
4965,17
4966,19
4967,19
4968,29
4969,14
4970,31
4971,2
4972,31
4973,31
4974,14
4975,31
4976,31
4977,68
4978,16
4979,43
4980,27
4981,24
4982,67
4983,8
4984,19
4985,43
4986,43
4987,31
4988,2
4989,9
4990,67
4991,16
4992,9
4993,14
4994,31
4995,24
4996,27
4997,42
4998,24
4999,67
5000,16
5001,29
5002,67
5003,67
5004,39
5005,24
5006,67
5007,2
5008,31
5009,31
5010,2
5011,31
5012,19
5013,31
5014,19
5015,31
5016,19
5017,50
5018,50
5019,19
5020,50
5021,19
5022,31
5023,31
5024,50
5025,67
5026,39
5027,43
5028,43
5029,60
5030,24
5031,14
5032,31
5033,14
5034,2
5035,67
5036,45
5037,71
5038,31
5039,43
5040,67
5041,19
5042,27
5043,39
5044,27
5045,19
5046,52
5047,70
5048,2
5049,29
5050,67
5051,31
5052,19
5053,27
5054,31
5055,24
5056,27
5057,67
5058,14
5059,19
5060,19
5061,67
5062,67
5063,67
5064,45
5065,2
5066,43
5067,67
5068,67
5069,27
5070,70
5071,43
5072,67
5073,19
5074,39
5075,40
5076,43
5077,67
5078,75
5079,67
5080,2
5081,31
5082,16
5083,71
5084,31
5085,19
5086,27
5087,67
5088,67
5089,39
5090,43
5091,17
5092,39
5093,9
5094,19
5095,27
5096,9
5097,9
5098,14
5099,9
5100,24
5101,68
5102,19
5103,19
5104,24
5105,2
5106,43
5107,16
5108,19
5109,67
5110,43
5111,39
5112,14
5113,29
5114,2
5115,31
5116,16
5117,27
5118,67
5119,24
5120,43
5121,43
5122,31
5123,19
5124,19
5125,19
5126,24
5127,72
5128,67
5129,43
5130,19
5131,2
5132,31
5133,27
5134,16
5135,67
5136,19
5137,39
5138,16
5139,45
5140,43
5141,16
5142,43
5143,16
5144,31
5145,45
5146,43
5147,42
5148,72
5149,27
5150,14
5151,14
5152,19
5153,27
5154,31
5155,43
5156,43
5157,75
5158,43
5159,52
5160,72
5161,16
5162,67
5163,27
5164,16
5165,27
5166,24
5167,45
5168,31
5169,56
5170,9
5171,24
5172,67
5173,2
5174,43
5175,9
5176,71
5177,67
5178,2
5179,9
5180,27
5181,45
5182,31
5183,27
5184,19
5185,43
5186,24
5187,2
5188,42
5189,2
5190,16
5191,2
5192,43
5193,43
5194,43
5195,24
5196,43
5197,67
5198,27
5199,31
5200,16
5201,68
5202,27
5203,31
5204,2
5205,67
5206,72
5207,14
5208,31
5209,71
5210,27
5211,24
5212,2
5213,19
5214,67
5215,2
5216,43
5217,43
5218,31
5219,27
5220,45
5221,19
5222,29
5223,19
5224,31
5225,67
5226,27
5227,19
5228,19
5229,19
5230,19
5231,67
5232,9
5233,45
5234,27
5235,67
5236,31
5237,9
5238,45
5239,19
5240,27
5241,27
5242,16
5243,43
5244,45
5245,17
5246,70
5247,43
5248,43
5249,31
5250,31
5251,43
5252,14
5253,39
5254,27
5255,43
5256,31
5257,27
5258,14
5259,71
5260,43
5261,31
5262,67
5263,43
5264,74
5265,19
5266,19
5267,27
5268,31
5269,67
5270,16
5271,31
5272,27
5273,45
5274,16
5275,71
5276,27
5277,67
5278,19
5279,24
5280,67
5281,29
5282,67
5283,19
5284,67
5285,59
5286,72
5287,24
5288,72
5289,43
5290,43
5291,2
5292,27
5293,2
5294,2
5295,31
5296,19
5297,31
5298,43
5299,9
5300,29
5301,2
5302,45
5303,19
5304,19
5305,2
5306,24
5307,2
5308,27
5309,27
5310,31
5311,19
5312,16
5313,27
5314,31
5315,27
5316,67
5317,40
5318,42
5319,39
5320,67
5321,45
5322,24
5323,27
5324,2
5325,24
5326,52
5327,67
5328,24
5329,19
5330,31
5331,31
5332,19
5333,39
5334,2
5335,2
5336,2
5337,2
5338,2
5339,2
5340,2
5341,16
5342,2
5343,67
5344,27
5345,40
5346,71
5347,42
5348,43
5349,24
5350,43
5351,24
5352,19
5353,24
5354,16
5355,43
5356,24
5357,43
5358,67
5359,19
5360,16
5361,24
5362,31
5363,43
5364,14
5365,19
5366,14
5367,14
5368,29
5369,19
5370,67
5371,27
5372,67
5373,68
5374,31
5375,31
5376,16
5377,27
5378,31
5379,67
5380,67
5381,45
5382,43
5383,43
5384,43
5385,43
5386,19
5387,43
5388,19
5389,43
5390,16
5391,24
5392,31
5393,45
5394,43
5395,67
5396,43
5397,18
5398,14
5399,31
5400,43
5401,19
5402,43
5403,42
5404,43
5405,24
5406,43
5407,24
5408,43
5409,31
5410,43
5411,43
5412,16
5413,24
5414,72
5415,9
5416,2
5417,67
5418,31
5419,27
5420,31
5421,31
5422,71
5423,45
5424,16
5425,67
5426,24
5427,27
5428,27
5429,45
5430,19
5431,67
5432,27
5433,67
5434,43
5435,43
5436,24
5437,24
5438,43
5439,43
5440,43
5441,31
5442,16
5443,2
5444,31
5445,14
5446,71
5447,42
5448,31
5449,27
5450,19
5451,27
5452,27
5453,31
5454,19
5455,19
5456,31
5457,27
5458,24
5459,45
5460,68
5461,2
5462,31
5463,31
5464,31
5465,43
5466,43
5467,27
5468,27
5469,67
5470,2
5471,72
5472,27
5473,2
5474,19
5475,2
5476,67
5477,2
5478,29
5479,27
5480,24
5481,67
5482,19
5483,19
5484,31
5485,50
5486,31
5487,31
5488,19
5489,45
5490,27
5491,19
5492,16
5493,67
5494,19
5495,45
5496,67
5497,16
5498,67
5499,31
5500,31
5501,19
5502,19
5503,31
5504,27
5505,31
5506,31
5507,27
5508,31
5509,27
5510,43
5511,43
5512,31
5513,31
5514,43
5515,24
5516,19
5517,31
5518,19
5519,67
5520,45
5521,71
5522,29
5523,2
5524,45
5525,31
5526,67
5527,16
5528,16
5529,16
5530,19
5531,19
5532,31
5533,19
5534,19
5535,19
5536,67
5537,19
5538,43
5539,72
5540,31
5541,19
5542,50
5543,43
5544,19
5545,31
5546,2
5547,31
5548,31
5549,27
5550,2
5551,31
5552,31
5553,31
5554,67
5555,29
5556,14
5557,31
5558,67
5559,14
5560,67
5561,27
5562,31
5563,68
5564,9
5565,27
5566,19
5567,45
5568,56
5569,31
5570,43
5571,18
5572,2
5573,2
5574,27
5575,2
5576,56
5577,67
5578,31
5579,45
5580,31
5581,43
5582,31
5583,67
5584,43
5585,31
5586,43
5587,67
5588,2
5589,31
5590,2
5591,31
5592,45
5593,43
5594,43
5595,67
5596,42
5597,16
5598,16
5599,43
5600,2
5601,31
5602,43
5603,27
5604,43
5605,42
5606,31
5607,19
5608,67
5609,43
5610,9
5611,19
5612,67
5613,27
5614,19
5615,67
5616,31
5617,2
5618,2
5619,31
5620,2
5621,31
5622,16
5623,67
5624,31
5625,19
5626,42
5627,31
5628,67
5629,67
5630,31
5631,19
5632,67
5633,31
5634,31
5635,42
5636,31
5637,27
5638,39
5639,19
5640,67
5641,45
5642,39
5643,16
5644,16
5645,2
5646,16
5647,67
5648,31
5649,16
5650,31
5651,70
5652,31
5653,31
5654,43
5655,9
5656,56
5657,31
5658,52
5659,24
5660,50
5661,67
5662,31
5663,14
5664,31
5665,19
5666,43
5667,27
5668,43
5669,43
5670,43
5671,43
5672,43
5673,9
5674,43
5675,14
5676,43
5677,31
5678,43
5679,67
5680,27
5681,24
5682,16
5683,2
5684,29
5685,43
5686,19
5687,29
5688,31
5689,27
5690,52
5691,17
5692,31
5693,45
5694,27
5695,31
5696,27
5697,31
5698,31
5699,19
5700,43
5701,43
5702,31
5703,19
5704,43
5705,67
5706,31
5707,27
5708,71
5709,67
5710,31
5711,31
5712,67
5713,67
5714,67
5715,31
5716,24
5717,14
5718,67
5719,31
5720,2
5721,29
5722,67
5723,24
5724,14
5725,67
5726,27
5727,27
5728,43
5729,43
5730,43
5731,43
5732,43
5733,43
5734,27
5735,50
5736,19
5737,16
5738,39
5739,27
5740,19
5741,19
5742,43
5743,19
5744,31
5745,72
5746,67
5747,19
5748,2
5749,2
5750,2
5751,19
5752,9
5753,24
5754,9
5755,27
5756,19
5757,52
5758,27
5759,67
5760,45
5761,2
5762,16
5763,43
5764,43
5765,31
5766,31
5767,43
5768,31
5769,43
5770,45
5771,31
5772,43
5773,19
5774,16
5775,43
5776,50
5777,31
5778,43
5779,31
5780,27
5781,19
5782,43
5783,27
5784,27
5785,67
5786,45
5787,67
5788,67
5789,67
5790,67
5791,67
5792,67
